candidate,Date,selected_sleeve,trailing_window_months,trailing_return,market
rotation_12m_two_sleeve,2017-03-31,baseline_raw,12,0.005639787894016646,US
rotation_12m_two_sleeve,2017-04-30,baseline_raw,12,0.013604879515278334,US
rotation_12m_two_sleeve,2017-05-31,baseline_raw,12,0.01129127502155769,US
rotation_12m_two_sleeve,2017-06-30,baseline_raw,12,0.0045566774469461,US
rotation_12m_two_sleeve,2017-07-31,baseline_raw,12,0.002563290035300092,US
rotation_12m_two_sleeve,2017-08-31,baseline_raw,12,0.0059222890981391885,US
rotation_12m_two_sleeve,2017-09-30,baseline_raw,12,0.014106395330390153,US
rotation_12m_two_sleeve,2017-10-31,baseline_raw,12,0.012111418656197248,US
rotation_12m_two_sleeve,2017-11-30,baseline_raw,12,0.002155845882711116,US
rotation_12m_two_sleeve,2017-12-31,baseline_raw,12,0.005325827998966304,US
rotation_12m_two_sleeve,2018-01-31,baseline_raw,12,0.007329696921626105,US
rotation_12m_two_sleeve,2018-02-28,baseline_raw,12,0.009940754099114324,US
rotation_12m_two_sleeve,2018-03-31,baseline_raw,12,0.004057748878997236,US
rotation_12m_two_sleeve,2018-04-30,baseline_raw,12,0.0014527649267448428,US
rotation_12m_two_sleeve,2018-05-31,baseline_raw,12,0.006356580230882258,US
rotation_12m_two_sleeve,2018-06-30,baseline_raw,12,0.005932380859898778,US
rotation_12m_two_sleeve,2018-07-31,baseline_raw,12,0.009891773699513218,US
rotation_12m_two_sleeve,2018-08-31,baseline_raw,12,0.015547795111801932,US
rotation_12m_two_sleeve,2018-09-30,baseline_raw,12,0.008045046003828826,US
rotation_12m_two_sleeve,2018-10-31,baseline_raw,12,-0.00032837227529414204,US
rotation_12m_two_sleeve,2018-11-30,baseline_raw,12,0.0015656149033651534,US
rotation_12m_two_sleeve,2018-12-31,baseline_raw,12,-0.0010267543361147657,US
rotation_12m_two_sleeve,2019-01-31,improvement_core,12,-0.0010242517644993843,US
rotation_12m_two_sleeve,2019-02-28,improvement_core,12,0.006004702934807593,US
rotation_12m_two_sleeve,2019-03-31,improvement_core,12,0.002225890824383292,US
rotation_12m_two_sleeve,2019-04-30,improvement_core,12,0.001899700198983778,US
rotation_12m_two_sleeve,2019-05-31,improvement_core,12,0.0021990799589144405,US
rotation_12m_two_sleeve,2019-06-30,improvement_core,12,0.004707326788839339,US
rotation_12m_two_sleeve,2019-07-31,improvement_core,12,0.009428329897737342,US
rotation_12m_two_sleeve,2019-08-31,improvement_core,12,0.011967892706811867,US
rotation_12m_two_sleeve,2019-09-30,improvement_core,12,0.007206782825958102,US
rotation_12m_two_sleeve,2019-10-31,improvement_core,12,0.012439025915414126,US
rotation_12m_two_sleeve,2019-11-30,improvement_core,12,0.0042087269749344625,US
rotation_12m_two_sleeve,2019-12-31,improvement_core,12,0.00769720653033934,US
rotation_12m_two_sleeve,2020-01-31,improvement_core,12,0.006890069175108593,US
rotation_12m_two_sleeve,2020-02-29,baseline_raw,12,0.01288440398814683,US
rotation_12m_two_sleeve,2020-03-31,improvement_core,12,0.0344849147345041,US
rotation_12m_two_sleeve,2020-04-30,baseline_raw,12,0.0336564125955261,US
rotation_12m_two_sleeve,2020-05-31,baseline_raw,12,0.03044737134197728,US
rotation_12m_two_sleeve,2020-06-30,baseline_raw,12,0.033665803054585774,US
rotation_12m_two_sleeve,2020-07-31,baseline_raw,12,0.038471464698709656,US
rotation_12m_two_sleeve,2020-08-31,baseline_raw,12,0.03430802715939363,US
rotation_12m_two_sleeve,2020-09-30,baseline_raw,12,0.04446290581314649,US
rotation_12m_two_sleeve,2020-10-31,improvement_core,12,0.04077711635799752,US
rotation_12m_two_sleeve,2020-11-30,improvement_core,12,0.045196849426387464,US
rotation_12m_two_sleeve,2020-12-31,improvement_core,12,0.04342830557083466,US
rotation_12m_two_sleeve,2021-01-31,improvement_core,12,0.042924174550174055,US
rotation_12m_two_sleeve,2021-02-28,improvement_core,12,0.03381927505489579,US
rotation_12m_two_sleeve,2021-03-31,improvement_core,12,0.014686797414091401,US
rotation_12m_two_sleeve,2021-04-30,improvement_core,12,0.02040818172315273,US
rotation_12m_two_sleeve,2021-05-31,improvement_core,12,0.031063310708753233,US
rotation_12m_two_sleeve,2021-06-30,improvement_core,12,0.027763252305650132,US
rotation_12m_two_sleeve,2021-07-31,improvement_core,12,0.01256617203539534,US
rotation_12m_two_sleeve,2021-08-31,improvement_core,12,0.01296184661854749,US
rotation_12m_two_sleeve,2021-09-30,improvement_core,12,0.019561535495155713,US
rotation_12m_two_sleeve,2021-10-31,baseline_raw,12,0.013016223155118523,US
rotation_12m_two_sleeve,2021-11-30,baseline_raw,12,0.0157927349248288,US
rotation_12m_two_sleeve,2021-12-31,baseline_raw,12,0.01856891378562886,US
rotation_12m_two_sleeve,2022-01-31,baseline_raw,12,0.026735080547479972,US
rotation_12m_two_sleeve,2022-02-28,baseline_raw,12,0.030471982640510653,US
rotation_12m_two_sleeve,2022-03-31,baseline_raw,12,0.029383221345865573,US
rotation_12m_two_sleeve,2022-04-30,baseline_raw,12,0.0474994135449236,US
rotation_12m_two_sleeve,2022-05-31,baseline_raw,12,0.03907678164598272,US
rotation_12m_two_sleeve,2022-06-30,baseline_raw,12,0.037256474983119015,US
rotation_12m_two_sleeve,2022-07-31,baseline_raw,12,0.034434918243142265,US
rotation_12m_two_sleeve,2022-08-31,baseline_raw,12,0.040371963551322665,US
rotation_12m_two_sleeve,2022-09-30,baseline_raw,12,0.05016239854685911,US
rotation_12m_two_sleeve,2022-10-31,baseline_raw,12,0.03631159693371355,US
rotation_12m_two_sleeve,2022-11-30,improvement_core,12,0.040023690962755154,US
rotation_12m_two_sleeve,2022-12-31,baseline_raw,12,0.04305457322122597,US
rotation_12m_two_sleeve,2023-01-31,improvement_core,12,0.03299164633878093,US
rotation_12m_two_sleeve,2023-02-28,improvement_core,12,0.03155238946468697,US
rotation_12m_two_sleeve,2023-03-31,improvement_core,12,0.033980097510836194,US
rotation_12m_two_sleeve,2023-04-30,improvement_core,12,0.018952447721063637,US
rotation_12m_two_sleeve,2023-05-31,improvement_core,12,0.021863499426467703,US
rotation_12m_two_sleeve,2023-06-30,improvement_core,12,0.014476657840051477,US
rotation_12m_two_sleeve,2023-07-31,improvement_core,12,0.02016051655708262,US
rotation_12m_two_sleeve,2023-08-31,improvement_core,12,0.011955295262777721,US
rotation_12m_two_sleeve,2023-09-30,improvement_core,12,0.00500673874661639,US
rotation_12m_two_sleeve,2023-10-31,improvement_core,12,0.001512781009183728,US
rotation_12m_two_sleeve,2023-11-30,baseline_raw,12,0.002255428706483098,US
rotation_12m_two_sleeve,2023-12-31,baseline_raw,12,-0.002976799084377202,US
rotation_12m_two_sleeve,2024-01-31,baseline_raw,12,0.015681322978815082,US
rotation_12m_two_sleeve,2024-02-29,baseline_raw,12,0.028488609393082065,US
rotation_12m_two_sleeve,2024-03-31,baseline_raw,12,0.023552456097973185,US
rotation_12m_two_sleeve,2024-04-30,baseline_raw,12,0.017338637673617763,US
rotation_12m_two_sleeve,2024-05-31,baseline_raw,12,0.017554917700095984,US
rotation_12m_two_sleeve,2024-06-30,baseline_raw,12,0.033276602873062,US
rotation_12m_two_sleeve,2024-07-31,baseline_raw,12,0.033130955207201884,US
rotation_12m_two_sleeve,2024-08-31,baseline_raw,12,0.03222897916475165,US
rotation_12m_two_sleeve,2024-09-30,baseline_raw,12,0.033973333656708515,US
rotation_12m_two_sleeve,2024-10-31,baseline_raw,12,0.03944481215737783,US
rotation_12m_two_sleeve,2024-11-30,baseline_raw,12,0.029670466319027033,US
rotation_12m_two_sleeve,2024-12-31,baseline_raw,12,0.030665745883983186,US
rotation_12m_two_sleeve,2025-01-31,baseline_raw,12,0.016467923568960208,US
rotation_12m_two_sleeve,2025-02-28,improvement_core,12,0.02265773221284495,US
rotation_12m_two_sleeve,2025-03-31,improvement_core,12,0.02873058387003402,US
rotation_12m_two_sleeve,2025-04-30,improvement_core,12,0.03774516984532261,US
rotation_12m_two_sleeve,2025-05-31,improvement_core,12,0.04443498847282967,US
rotation_12m_two_sleeve,2025-06-30,improvement_core,12,0.048472770408096943,US
rotation_12m_two_sleeve,2025-07-31,improvement_core,12,0.038004266821355825,US
rotation_12m_two_sleeve,2025-08-31,improvement_core,12,0.042139871361651204,US
rotation_12m_two_sleeve,2025-09-30,improvement_core,12,0.040546881183298966,US
rotation_12m_two_sleeve,2025-10-31,improvement_core,12,0.02815076060636401,US
rotation_12m_two_sleeve,2025-11-30,improvement_core,12,0.029861711670065683,US
rotation_12m_two_sleeve,2025-12-31,improvement_core,12,0.03133075599493429,US
rotation_12m_two_sleeve,2026-01-31,improvement_core,12,0.025917273550893016,US
rotation_12m_two_sleeve,2026-02-28,improvement_core,12,0.014309339672387011,US
rotation_12m_two_sleeve,2026-03-31,improvement_core,12,0.005901960505324544,US
rotation_12m_two_sleeve,2026-04-30,baseline_raw,12,0.0032005491865108038,US
rotation_12m_two_sleeve,2026-05-31,baseline_raw,12,0.010720502106477792,US
rotation_24m_two_sleeve,2010-01-31,baseline_raw,24,,US
rotation_24m_two_sleeve,2010-02-28,baseline_raw,24,,US
rotation_24m_two_sleeve,2010-03-31,baseline_raw,24,,US
rotation_24m_two_sleeve,2010-04-30,baseline_raw,24,,US
rotation_24m_two_sleeve,2010-05-31,baseline_raw,24,,US
rotation_24m_two_sleeve,2010-06-30,baseline_raw,24,,US
rotation_24m_two_sleeve,2010-07-31,baseline_raw,24,,US
rotation_24m_two_sleeve,2010-08-31,baseline_raw,24,,US
rotation_24m_two_sleeve,2010-09-30,baseline_raw,24,,US
rotation_24m_two_sleeve,2010-10-31,baseline_raw,24,,US
rotation_24m_two_sleeve,2010-11-30,baseline_raw,24,,US
rotation_24m_two_sleeve,2010-12-31,baseline_raw,24,,US
rotation_24m_two_sleeve,2011-01-31,baseline_raw,24,,US
rotation_24m_two_sleeve,2011-02-28,baseline_raw,24,,US
rotation_24m_two_sleeve,2011-03-31,baseline_raw,24,,US
rotation_24m_two_sleeve,2011-04-30,baseline_raw,24,,US
rotation_24m_two_sleeve,2011-05-31,baseline_raw,24,,US
rotation_24m_two_sleeve,2011-06-30,baseline_raw,24,,US
rotation_24m_two_sleeve,2011-07-31,baseline_raw,24,,US
rotation_24m_two_sleeve,2011-08-31,baseline_raw,24,,US
rotation_24m_two_sleeve,2011-09-30,baseline_raw,24,,US
rotation_24m_two_sleeve,2011-10-31,baseline_raw,24,,US
rotation_24m_two_sleeve,2011-11-30,baseline_raw,24,,US
rotation_24m_two_sleeve,2011-12-31,baseline_raw,24,,US
rotation_24m_two_sleeve,2012-01-31,baseline_raw,24,0.005760350377780998,US
rotation_24m_two_sleeve,2012-02-29,baseline_raw,24,0.007053985456337619,US
rotation_24m_two_sleeve,2012-03-31,baseline_raw,24,0.011879387516815942,US
rotation_24m_two_sleeve,2012-04-30,baseline_raw,24,0.009688147748455611,US
rotation_24m_two_sleeve,2012-05-31,improvement_core,24,0.013406240394284286,US
rotation_24m_two_sleeve,2012-06-30,improvement_core,24,0.019823646915227977,US
rotation_24m_two_sleeve,2012-07-31,improvement_core,24,0.011865874803277832,US
rotation_24m_two_sleeve,2012-08-31,improvement_core,24,0.018817812199587447,US
rotation_24m_two_sleeve,2012-09-30,improvement_core,24,0.01914652805165784,US
rotation_24m_two_sleeve,2012-10-31,improvement_core,24,0.02014374657279072,US
rotation_24m_two_sleeve,2012-11-30,improvement_core,24,0.018487406319652067,US
rotation_24m_two_sleeve,2012-12-31,improvement_core,24,0.016604452677113413,US
rotation_24m_two_sleeve,2013-01-31,improvement_core,24,0.017239284696475954,US
rotation_24m_two_sleeve,2013-02-28,improvement_core,24,0.01688773527687859,US
rotation_24m_two_sleeve,2013-03-31,improvement_core,24,0.01641773546272507,US
rotation_24m_two_sleeve,2013-04-30,improvement_core,24,0.02288714457248453,US
rotation_24m_two_sleeve,2013-05-31,improvement_core,24,0.028017198603011773,US
rotation_24m_two_sleeve,2013-06-30,improvement_core,24,0.02825153407217118,US
rotation_24m_two_sleeve,2013-07-31,improvement_core,24,0.02854952519370113,US
rotation_24m_two_sleeve,2013-08-31,improvement_core,24,0.030588476621424388,US
rotation_24m_two_sleeve,2013-09-30,improvement_core,24,0.033331962525082526,US
rotation_24m_two_sleeve,2013-10-31,improvement_core,24,0.02742927176926324,US
rotation_24m_two_sleeve,2013-11-30,improvement_core,24,0.028019143238881217,US
rotation_24m_two_sleeve,2013-12-31,improvement_core,24,0.02873323724956567,US
rotation_24m_two_sleeve,2014-01-31,improvement_core,24,0.01750583416146334,US
rotation_24m_two_sleeve,2014-02-28,improvement_core,24,0.014750063945049074,US
rotation_24m_two_sleeve,2014-03-31,improvement_core,24,0.010659085417508374,US
rotation_24m_two_sleeve,2014-04-30,improvement_core,24,0.012927498959575345,US
rotation_24m_two_sleeve,2014-05-31,improvement_core,24,0.013808877497469618,US
rotation_24m_two_sleeve,2014-06-30,improvement_core,24,0.011097976315527891,US
rotation_24m_two_sleeve,2014-07-31,improvement_core,24,0.011499691671939205,US
rotation_24m_two_sleeve,2014-08-31,improvement_core,24,0.013876950023994805,US
rotation_24m_two_sleeve,2014-09-30,improvement_core,24,0.012690920815396023,US
rotation_24m_two_sleeve,2014-10-31,improvement_core,24,0.013196094089697352,US
rotation_24m_two_sleeve,2014-11-30,improvement_core,24,0.01670961654178371,US
rotation_24m_two_sleeve,2014-12-31,improvement_core,24,0.015446099991645701,US
rotation_24m_two_sleeve,2015-01-31,improvement_core,24,0.017441057641304658,US
rotation_24m_two_sleeve,2015-02-28,improvement_core,24,0.029890534237065003,US
rotation_24m_two_sleeve,2015-03-31,improvement_core,24,0.03159865045324595,US
rotation_24m_two_sleeve,2015-04-30,improvement_core,24,0.0298673095500952,US
rotation_24m_two_sleeve,2015-05-31,improvement_core,24,0.030932058332271195,US
rotation_24m_two_sleeve,2015-06-30,improvement_core,24,0.034966487350773345,US
rotation_24m_two_sleeve,2015-07-31,improvement_core,24,0.041589074574103435,US
rotation_24m_two_sleeve,2015-08-31,improvement_core,24,0.041370189959193615,US
rotation_24m_two_sleeve,2015-09-30,improvement_core,24,0.046027426683102446,US
rotation_24m_two_sleeve,2015-10-31,improvement_core,24,0.04605988382150983,US
rotation_24m_two_sleeve,2015-11-30,improvement_core,24,0.04942103585433366,US
rotation_24m_two_sleeve,2015-12-31,improvement_core,24,0.049391937754108106,US
rotation_24m_two_sleeve,2016-01-31,improvement_core,24,0.053946581005872574,US
rotation_24m_two_sleeve,2016-02-29,improvement_core,24,0.06791092429995893,US
rotation_24m_two_sleeve,2016-03-31,improvement_core,24,0.06811427291317695,US
rotation_24m_two_sleeve,2016-04-30,improvement_core,24,0.057893225760931255,US
rotation_24m_two_sleeve,2016-05-31,improvement_core,24,0.05812700072987442,US
rotation_24m_two_sleeve,2016-06-30,improvement_core,24,0.05757035621381523,US
rotation_24m_two_sleeve,2016-07-31,improvement_core,24,0.06713779745424953,US
rotation_24m_two_sleeve,2016-08-31,improvement_core,24,0.05111575272344937,US
rotation_24m_two_sleeve,2016-09-30,improvement_core,24,0.05087039700303686,US
rotation_24m_two_sleeve,2016-10-31,improvement_core,24,0.04478435016581339,US
rotation_24m_two_sleeve,2016-11-30,improvement_core,24,0.034402564024963,US
rotation_24m_two_sleeve,2016-12-31,improvement_core,24,0.034555642671210585,US
rotation_24m_two_sleeve,2017-01-31,improvement_core,24,0.031617130127229665,US
rotation_24m_two_sleeve,2017-02-28,improvement_core,24,0.020531850228670656,US
rotation_24m_two_sleeve,2017-03-31,improvement_core,24,0.020731288134170356,US
rotation_24m_two_sleeve,2017-04-30,baseline_raw,24,0.025544992115236642,US
rotation_24m_two_sleeve,2017-05-31,baseline_raw,24,0.0198212086885432,US
rotation_24m_two_sleeve,2017-06-30,baseline_raw,24,0.014359377222832315,US
rotation_24m_two_sleeve,2017-07-31,improvement_core,24,0.005328290220812715,US
rotation_24m_two_sleeve,2017-08-31,improvement_core,24,0.008801101895796748,US
rotation_24m_two_sleeve,2017-09-30,baseline_raw,24,0.010261755272296114,US
rotation_24m_two_sleeve,2017-10-31,baseline_raw,24,0.012919011274228787,US
rotation_24m_two_sleeve,2017-11-30,baseline_raw,24,0.01194226653653363,US
rotation_24m_two_sleeve,2017-12-31,baseline_raw,24,0.00943838918121287,US
rotation_24m_two_sleeve,2018-01-31,baseline_raw,24,0.020768097144250985,US
rotation_24m_two_sleeve,2018-02-28,baseline_raw,24,0.0146354517782179,US
rotation_24m_two_sleeve,2018-03-31,baseline_raw,24,0.009720421616018049,US
rotation_24m_two_sleeve,2018-04-30,baseline_raw,24,0.015077409133815056,US
rotation_24m_two_sleeve,2018-05-31,baseline_raw,24,0.017719629148023053,US
rotation_24m_two_sleeve,2018-06-30,baseline_raw,24,0.010516090252915777,US
rotation_24m_two_sleeve,2018-07-31,baseline_raw,24,0.01248041921976828,US
rotation_24m_two_sleeve,2018-08-31,baseline_raw,24,0.021562162747432057,US
rotation_24m_two_sleeve,2018-09-30,baseline_raw,24,0.02226492793360002,US
rotation_24m_two_sleeve,2018-10-31,baseline_raw,24,0.01177906932680206,US
rotation_24m_two_sleeve,2018-11-30,baseline_raw,24,0.003724836010519539,US
rotation_24m_two_sleeve,2018-12-31,baseline_raw,24,0.0042936053458602075,US
rotation_24m_two_sleeve,2019-01-31,baseline_raw,24,-0.0016453096350241836,US
rotation_24m_two_sleeve,2019-02-28,baseline_raw,24,-0.002154201058941818,US
rotation_24m_two_sleeve,2019-03-31,baseline_raw,24,0.0010251131966261262,US
rotation_24m_two_sleeve,2019-04-30,baseline_raw,24,-3.353525299087945e-05,US
rotation_24m_two_sleeve,2019-05-31,baseline_raw,24,0.006011880514357415,US
rotation_24m_two_sleeve,2019-06-30,baseline_raw,24,0.009100203475566282,US
rotation_24m_two_sleeve,2019-07-31,baseline_raw,24,0.008295185030320118,US
rotation_24m_two_sleeve,2019-08-31,baseline_raw,24,0.015483699916187588,US
rotation_24m_two_sleeve,2019-09-30,improvement_core,24,0.0038609583065603026,US
rotation_24m_two_sleeve,2019-10-31,improvement_core,24,0.008731189368426762,US
rotation_24m_two_sleeve,2019-11-30,improvement_core,24,0.0023627949782800695,US
rotation_24m_two_sleeve,2019-12-31,improvement_core,24,-9.434287917164941e-05,US
rotation_24m_two_sleeve,2020-01-31,improvement_core,24,0.005858760245099237,US
rotation_24m_two_sleeve,2020-02-29,improvement_core,24,0.013703021218092637,US
rotation_24m_two_sleeve,2020-03-31,improvement_core,24,0.0367875652141747,US
rotation_24m_two_sleeve,2020-04-30,baseline_raw,24,0.03212231756315731,US
rotation_24m_two_sleeve,2020-05-31,baseline_raw,24,0.030094419988776044,US
rotation_24m_two_sleeve,2020-06-30,baseline_raw,24,0.036920962119213696,US
rotation_24m_two_sleeve,2020-07-31,improvement_core,24,0.03741657018789546,US
rotation_24m_two_sleeve,2020-08-31,baseline_raw,24,0.0342427479321179,US
rotation_24m_two_sleeve,2020-09-30,baseline_raw,24,0.03738332770844499,US
rotation_24m_two_sleeve,2020-10-31,improvement_core,24,0.05372336988054527,US
rotation_24m_two_sleeve,2020-11-30,improvement_core,24,0.049595797600684666,US
rotation_24m_two_sleeve,2020-12-31,improvement_core,24,0.05145978873841495,US
rotation_24m_two_sleeve,2021-01-31,improvement_core,24,0.05010999425721785,US
rotation_24m_two_sleeve,2021-02-28,improvement_core,24,0.04173044068220322,US
rotation_24m_two_sleeve,2021-03-31,improvement_core,24,0.049678185105143324,US
rotation_24m_two_sleeve,2021-04-30,improvement_core,24,0.043557508282746404,US
rotation_24m_two_sleeve,2021-05-31,improvement_core,24,0.05495602039960956,US
rotation_24m_two_sleeve,2021-06-30,improvement_core,24,0.05257364892801153,US
rotation_24m_two_sleeve,2021-07-31,baseline_raw,24,0.04339310113489825,US
rotation_24m_two_sleeve,2021-08-31,baseline_raw,24,0.03625270490364141,US
rotation_24m_two_sleeve,2021-09-30,improvement_core,24,0.05008657993304966,US
rotation_24m_two_sleeve,2021-10-31,baseline_raw,24,0.05383186222051184,US
rotation_24m_two_sleeve,2021-11-30,baseline_raw,24,0.05808970400970859,US
rotation_24m_two_sleeve,2021-12-31,baseline_raw,24,0.055610255438801603,US
rotation_24m_two_sleeve,2022-01-31,baseline_raw,24,0.06064668194552003,US
rotation_24m_two_sleeve,2022-02-28,baseline_raw,24,0.05648418024066815,US
rotation_24m_two_sleeve,2022-03-31,baseline_raw,24,0.034210089867522164,US
rotation_24m_two_sleeve,2022-04-30,improvement_core,24,0.05584992239984099,US
rotation_24m_two_sleeve,2022-05-31,improvement_core,24,0.05560691452433453,US
rotation_24m_two_sleeve,2022-06-30,improvement_core,24,0.056000089188653845,US
rotation_24m_two_sleeve,2022-07-31,improvement_core,24,0.0442458638846297,US
rotation_24m_two_sleeve,2022-08-31,improvement_core,24,0.0496179306773743,US
rotation_24m_two_sleeve,2022-09-30,improvement_core,24,0.05164518845568211,US
rotation_24m_two_sleeve,2022-10-31,baseline_raw,24,0.04980045993763982,US
rotation_24m_two_sleeve,2022-11-30,baseline_raw,24,0.050541928883655496,US
rotation_24m_two_sleeve,2022-12-31,baseline_raw,24,0.062422963665076825,US
rotation_24m_two_sleeve,2023-01-31,baseline_raw,24,0.04907799474281904,US
rotation_24m_two_sleeve,2023-02-28,improvement_core,24,0.051041415002824,US
rotation_24m_two_sleeve,2023-03-31,improvement_core,24,0.05042429666947368,US
rotation_24m_two_sleeve,2023-04-30,baseline_raw,24,0.05457801491296865,US
rotation_24m_two_sleeve,2023-05-31,baseline_raw,24,0.05015767480832478,US
rotation_24m_two_sleeve,2023-06-30,improvement_core,24,0.04234845793095965,US
rotation_24m_two_sleeve,2023-07-31,improvement_core,24,0.05207780916850768,US
rotation_24m_two_sleeve,2023-08-31,improvement_core,24,0.048574955214191196,US
rotation_24m_two_sleeve,2023-09-30,baseline_raw,24,0.04870059175667962,US
rotation_24m_two_sleeve,2023-10-31,improvement_core,24,0.03554093928462998,US
rotation_24m_two_sleeve,2023-11-30,baseline_raw,24,0.036541525752634474,US
rotation_24m_two_sleeve,2023-12-31,baseline_raw,24,0.03994960932270586,US
rotation_24m_two_sleeve,2024-01-31,baseline_raw,24,0.037783694933442025,US
rotation_24m_two_sleeve,2024-02-29,baseline_raw,24,0.042025500775923375,US
rotation_24m_two_sleeve,2024-03-31,baseline_raw,24,0.04380598723440299,US
rotation_24m_two_sleeve,2024-04-30,baseline_raw,24,0.024213424026033215,US
rotation_24m_two_sleeve,2024-05-31,baseline_raw,24,0.028406298010980935,US
rotation_24m_two_sleeve,2024-06-30,baseline_raw,24,0.03642603248309828,US
rotation_24m_two_sleeve,2024-07-31,baseline_raw,24,0.03773357546338163,US
rotation_24m_two_sleeve,2024-08-31,baseline_raw,24,0.03322608835800822,US
rotation_24m_two_sleeve,2024-09-30,baseline_raw,24,0.032534061747815146,US
rotation_24m_two_sleeve,2024-10-31,baseline_raw,24,0.03563369702945374,US
rotation_24m_two_sleeve,2024-11-30,baseline_raw,24,0.03199281464698056,US
rotation_24m_two_sleeve,2024-12-31,baseline_raw,24,0.02759766103533723,US
rotation_24m_two_sleeve,2025-01-31,baseline_raw,24,0.03240748537605054,US
rotation_24m_two_sleeve,2025-02-28,baseline_raw,24,0.0295771082705254,US
rotation_24m_two_sleeve,2025-03-31,baseline_raw,24,0.02385468047489847,US
rotation_24m_two_sleeve,2025-04-30,baseline_raw,24,0.02929472374700004,US
rotation_24m_two_sleeve,2025-05-31,baseline_raw,24,0.03453275651511345,US
rotation_24m_two_sleeve,2025-06-30,baseline_raw,24,0.03102929076989347,US
rotation_24m_two_sleeve,2025-07-31,baseline_raw,24,0.02001697511355527,US
rotation_24m_two_sleeve,2025-08-31,baseline_raw,24,0.023611842978191744,US
rotation_24m_two_sleeve,2025-09-30,baseline_raw,24,0.03912876415276001,US
rotation_24m_two_sleeve,2025-10-31,baseline_raw,24,0.04347337190741318,US
rotation_24m_two_sleeve,2025-11-30,baseline_raw,24,0.03302380811499295,US
rotation_24m_two_sleeve,2025-12-31,baseline_raw,24,0.03368403006270637,US
rotation_24m_two_sleeve,2026-01-31,improvement_core,24,0.039513416025479975,US
rotation_24m_two_sleeve,2026-02-28,improvement_core,24,0.037291289071671674,US
rotation_24m_two_sleeve,2026-03-31,improvement_core,24,0.034802111146654546,US
rotation_24m_two_sleeve,2026-04-30,improvement_core,24,0.02437300160163236,US
rotation_24m_two_sleeve,2026-05-31,baseline_raw,24,0.027584309133800833,US
rotation_12m_three_sleeve,2010-01-31,baseline_raw,12,,US
rotation_12m_three_sleeve,2010-02-28,baseline_raw,12,,US
rotation_12m_three_sleeve,2010-03-31,baseline_raw,12,,US
rotation_12m_three_sleeve,2010-04-30,baseline_raw,12,,US
rotation_12m_three_sleeve,2010-05-31,baseline_raw,12,,US
rotation_12m_three_sleeve,2010-06-30,baseline_raw,12,,US
rotation_12m_three_sleeve,2010-07-31,baseline_raw,12,,US
rotation_12m_three_sleeve,2010-08-31,baseline_raw,12,,US
rotation_12m_three_sleeve,2010-09-30,baseline_raw,12,,US
rotation_12m_three_sleeve,2010-10-31,baseline_raw,12,,US
rotation_12m_three_sleeve,2010-11-30,baseline_raw,12,,US
rotation_12m_three_sleeve,2010-12-31,baseline_raw,12,,US
rotation_12m_three_sleeve,2011-01-31,baseline_raw,12,0.006459086039918738,US
rotation_12m_three_sleeve,2011-02-28,baseline_raw,12,0.006714573586254824,US
rotation_12m_three_sleeve,2011-03-31,baseline_raw,12,0.005632959115853042,US
rotation_12m_three_sleeve,2011-04-30,baseline_raw,12,0.0039909809854346,US
rotation_12m_three_sleeve,2011-05-31,improvement_core,12,-0.001560908550370721,US
rotation_12m_three_sleeve,2011-06-30,revision_sleeve,12,0.0024308684121649993,US
rotation_12m_three_sleeve,2011-07-31,baseline_raw,12,0.003751008353009011,US
rotation_12m_three_sleeve,2011-08-31,baseline_raw,12,0.0013630695545947535,US
rotation_12m_three_sleeve,2011-09-30,improvement_core,12,-0.004246583141870985,US
rotation_12m_three_sleeve,2011-10-31,improvement_core,12,-0.003055172830456643,US
rotation_12m_three_sleeve,2011-11-30,baseline_raw,12,-0.008671862077071602,US
rotation_12m_three_sleeve,2011-12-31,baseline_raw,12,0.0003409011678823237,US
rotation_12m_three_sleeve,2012-01-31,baseline_raw,12,-0.0006942514324025373,US
rotation_12m_three_sleeve,2012-02-29,improvement_core,12,0.0012655448984022488,US
rotation_12m_three_sleeve,2012-03-31,improvement_core,12,0.00655533809525588,US
rotation_12m_three_sleeve,2012-04-30,improvement_core,12,0.0126951058596807,US
rotation_12m_three_sleeve,2012-05-31,improvement_core,12,0.014990547818920508,US
rotation_12m_three_sleeve,2012-06-30,improvement_core,12,0.017751013637392843,US
rotation_12m_three_sleeve,2012-07-31,improvement_core,12,0.016313678522678732,US
rotation_12m_three_sleeve,2012-08-31,improvement_core,12,0.019212939641951365,US
rotation_12m_three_sleeve,2012-09-30,improvement_core,12,0.02349287564318936,US
rotation_12m_three_sleeve,2012-10-31,improvement_core,12,0.023270013315693117,US
rotation_12m_three_sleeve,2012-11-30,improvement_core,12,0.028030393023749323,US
rotation_12m_three_sleeve,2012-12-31,improvement_core,12,0.03106378026737544,US
rotation_12m_three_sleeve,2013-01-31,improvement_core,12,0.020089059161024103,US
rotation_12m_three_sleeve,2013-02-28,improvement_core,12,0.015602444784077019,US
rotation_12m_three_sleeve,2013-03-31,improvement_core,12,0.009798167069614117,US
rotation_12m_three_sleeve,2013-04-30,improvement_core,12,0.010064271717943996,US
rotation_12m_three_sleeve,2013-05-31,revision_sleeve,12,0.02190551883487335,US
rotation_12m_three_sleeve,2013-06-30,revision_sleeve,12,0.01899356119638429,US
